IYEAR,NAME,DATETIME,LATITUDE,LONGITUDE,COMMODITY_SUBTYPE,FATAL,INJURE
2015,"ONEOK NGL PIPELINE, LLC",42207.78958,32.603333,-98.114722,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,
2015,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",42207.55903,46.689722,-92.060556,,,
2015,ULTRAMAR INC,42207.45833,33.804707,-118.222597,,,
2015,ENERGY TRANSFER COMPANY,42205.87361,31.1931,-102.9898,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,
2015,ENBRIDGE PIPELINES (TOLEDO) INC,42205.53472,41.67284,-83.45352,,,
2015,CENTURION PIPELINE L.P.,42205.32292,34.89285,-99.03776,,,
2015,DOUBLE H,42205.3125,42.133334,-104.425221,,,
2015,ENTERPRISE PRODUCTS OPERATING LLC,42205.02083,29.9944083,-90.386475,OTHER HVL,,
2015,SUNOCO PIPELINE L.P.,42201.45833,34.81979,-97.44566,,,
2015,"EXPRESS HOLDINGS (USA), LLC",42201.09722,42.864441,-106.408738,,,
2015,ENTERPRISE CRUDE PIPELINE LLC,42200.58333,31.76285,-102.34579,,,
2015,"CCPS TRANSPORTATION, LLC",42200.35694,39.411914,-92.842889,,,
2015,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",42200.33958,32.71949,-104.181559,,,
2015,"PLAINS PIPELINE, L.P.",42199.83125,29.94075,-89.9367,,,
2015,"COUNTRYMARK REFINING AND LOGISTICS, LLC",42198.38819,38.28366,-87.94086,,,
2015,WYOMING PIPELINE COMPANY,42198.20833,43.6666,-105.06791,,,
2015,CENTRAL FLORIDA PIPELINE CORP,42197.66319,28.0684416,-81.785888,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2015,"KINDER MORGAN LIQUID TERMINALS, LLC",42197.33333,40.52243,-74.25384,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2015,"TALLGRASS PONY EXPRESS PIPELINE, LLC",42196.45556,36.011954,-96.74166,,,
2015,"PLAINS PIPELINE, L.P.",42195.31181,38.832199,-89.597838,,,
2015,WYOMING PIPELINE COMPANY,42194.39583,43.4625,-104.226944,,,
2015,SUNOCO PIPELINE L.P.,42194.375,32.08342,-96.4072,,,
2015,WEST TEXAS GULF PIPELINE CO,42192.57986,32.49804,-98.63654,,,
2015,"KINDER MORGAN LIQUID TERMINALS, LLC",42192.375,29.72979,-95.22212,GASOLINE (NON-ETHANOL),,
2015,"SHELL PIPELINE CO., L.P.",42192.3125,30.47386943,-91.04321944,GASOLINE (NON-ETHANOL),,
2015,COLONIAL PIPELINE CO,42191.33333,37.66330708,-78.23750439,MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),,
2015,DOUBLE H,42190.53681,47.805537,-104.485472,,,
2015,ROSE ROCK MIDSTREAM L.P.,42187.45556,37.68779,-98.40713,,,
2015,PHILLIPS 66 PIPELINE LLC,42185.55208,41.800416,-107.109865,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2015,"WESTERN REFINING PIPELINE, LLC",42185.53819,35.5314135,-108.210311,,,
2015,LOOP LLC,42184.43403,29.46867,-90.25267,,,
2015,"MAGELLAN PIPELINE COMPANY, LP",42181.51389,39.1402,-94.60133,MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),,
2015,"ONEOK NGL PIPELINE, LLC",42180.625,45.238011,-104.199821,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,
2015,SUNOCO PIPELINE L.P.,42178.68403,32.07175,-96.47357,,,
2015,PHILLIPS 66 PIPELINE LLC,42178.35417,38.215783,-103.562679,GASOLINE (NON-ETHANOL),,
2015,COLONIAL PIPELINE CO,42178.33194,40.57667,-74.25472,GASOLINE (NON-ETHANOL),,
2015,WYOMING PIPELINE COMPANY,42178.16667,43.666603,-105.067905,,,
2015,VALERO REFINING-TEXAS L.P.,42177.54167,29.706862,-95.249419,OTHER HVL,1,
2015,"SHELL PIPELINE CO., L.P.",42177.54028,29.70687777,-95.24941107,OTHER HVL,,
2015,WEST TEXAS GULF PIPELINE CO,42174.95556,31.77691,-96.39599,,,
2015,WYOMING PIPELINE COMPANY,42174.33333,43.50343,-104.15236,,,
2015,"NUSTAR LOGISTICS, L.P.",42173.33958,29.1425929,-95.9728079,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,
2015,"NUSTAR LOGISTICS, L.P.",42173.17292,28.57446,-96.93008,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,
2015,"ONEOK NGL PIPELINE, LLC",42171.70833,32.81384,-100.93662,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,
2015,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",42171.56944,40.943291,-88.647391,,,
2015,"KOCH PIPELINE COMPANY, L.P.",42171.10486,29.926983,-94.699149,OTHER HVL,,
2015,"BUCKEYE PARTNERS, LP",42170.95903,42.957732,-76.527389,MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),,
2015,SUNOCO PIPELINE L.P.,42169.92292,41.62247,-83.48496,OTHER HVL,,
2015,"KINDER MORGAN LIQUID TERMINALS, LLC",42167.61806,40.589,-74.217,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2015,MARATHON PIPE LINE LLC,42166.5625,43.861789,-108.166073,,,
2015,ENTERPRISE CRUDE PIPELINE LLC,42165.60417,32.088721,-102.137958,,,
2015,WYOMING PIPELINE COMPANY,42164.375,43.2180944,-104.432967,,,
2015,EXPLORER PIPELINE CO,42163.64583,36.64234919,-94.9731575,MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),,
2015,"SHELL PIPELINE CO., L.P.",42162.87014,29.84692774,-91.65165833,,,
2015,WEST TEXAS GULF PIPELINE CO,42162.85972,31.84825,-96.53672,,,
2015,"ROADRUNNER PIPELINE, L.L.C.",42161.71875,32.524731,-103.18819,,,
2015,"MAGELLAN PIPELINE COMPANY, LP",42161.11111,29.79477,-95.2821,,,
2015,KINDER MORGAN WINK PIPELINE LP,42160.98403,31.8526,-104.5573,,,
2015,COLONIAL PIPELINE CO,42160.34722,37.202167,-76.605211,GASOLINE (NON-ETHANOL),,
2015,PHILLIPS 66 PIPELINE LLC,42157.90417,34.882052,-120.445707,,,
2015,COLONIAL PIPELINE CO,42157.72917,33.598881,-85.825495,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2015,"PLAINS PIPELINE, L.P.",42157.17014,35.466951,-119.704428,,,
2015,WEST TEXAS GULF PIPELINE CO,42156.45833,32.52944,-100.83055,,,
2015,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,42156.17292,30.386817,-91.507267,ANHYDROUS AMMONIA,,
2015,SUNOCO PIPELINE L.P.,42155.56181,31.15918,-94.6758,,,
2015,"PLAINS PIPELINE, L.P.",42155.05972,32.08164,-103.18105,,,
2015,ALYESKA PIPELINE SERVICE CO,42153.70833,63.42546,-145.7665,,,
2015,ENERGY TRANSFER COMPANY,42152.5625,31.7316,-102.988,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,
2015,SUNOCO PIPELINE L.P.,42152.29167,32.0711,-96.47409,,,
2015,COLONIAL PIPELINE CO,42151.52083,30.44471,-92.29098,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2015,"MAGELLAN PIPELINE COMPANY, LP",42150.31944,29.79181,-95.28233,MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),,
2015,ENTERPRISE CRUDE PIPELINE LLC,42149.59375,31.899768,-102.638984,,,
2015,"SHELL PIPELINE CO., L.P.",42149.31458,37.721661,-121.54831,,,
2015,"SFPP, LP",42147.23681,38.780153,-121.246941,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2015,"PLAINS PIPELINE, L.P.",42145.63194,32.010188,-102.3365,,,
2015,MARATHON PIPE LINE LLC,42145.4375,38.789242,-89.065026,,,
2015,ENTERPRISE CRUDE PIPELINE LLC,42145.40625,32.023877,-102.017721,,,
2015,DCP MIDSTREAM,42144.77153,28.40632,-98.13716,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,
2015,ENTERPRISE CRUDE PIPELINE LLC,42144.36458,31.432815,-102.43871,,,
2015,"PLAINS PIPELINE, L.P.",42143.45625,34.462434,-120.086714,,,
2015,ENTERPRISE CRUDE PIPELINE LLC,42143.28125,33.719236,-96.889483,,,
2015,WEST SHORE PIPELINE CO,42142.24861,43.189245,-88.049748,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2015,ENTERPRISE CRUDE PIPELINE LLC,42142.08333,29.348769,-94.93915,,,
2015,MARATHON PIPE LINE LLC,42139.70833,38.792939,-89.085639,,,
2015,"BUCKEYE PARTNERS, LP",42138.63056,40.535833,-74.256944,GASOLINE (NON-ETHANOL),,
2015,"PLAINS PIPELINE, L.P.",42137.35347,33.91446,-98.48781,,,
2015,SUNOCO PIPELINE L.P.,42136.38472,31.77339,-96.40109,,,
2015,ENTERPRISE PRODUCTS OPERATING LLC,42135.4375,27.80113016,-97.45456557,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,
2015,SUNOCO PIPELINE L.P.,42135.22917,32.0711,-96.47409,,,
2015,ENTERPRISE CRUDE PIPELINE LLC,42134.27083,33.923263,-97.720868,,,
2015,ENTERPRISE CRUDE PIPELINE LLC,42133.58333,29.74799,-95.12934,,,
2015,"PLAINS PIPELINE, L.P.",42132.79167,33.91446,-98.48781,,,
2015,ENTERPRISE CRUDE PIPELINE LLC,42132.77778,29.748169,-95.130194,,,
2015,SUNOCO PIPELINE L.P.,42132.58333,30.05777,-94.97769,MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),,
2015,ENTERPRISE CRUDE PIPELINE LLC,42131.375,29.193322,-96.985528,,,
2015,"SHELL PIPELINE CO., L.P.",42130.61458,29.88604163,-93.99349166,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2015,"CHAPARRAL ENERGY, LLC",42128.57431,36.827669,-96.475662,,,
2015,NAVAJO NATION OIL AND GAS COMPANY,42128.47917,36.715463,-108.496528,,,
2015,"MAGELLAN PIPELINE COMPANY, LP",42128.17431,37.8041,-96.8716,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2015,PHILLIPS 66 PIPELINE LLC,42127.66667,44.66547,-106.90261,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2015,KINDER MORGAN CRUDE AND CONDENSATE LLC,42126.52083,29.214284,-97.518923,,,
2015,ENTERPRISE CRUDE PIPELINE LLC,42123.71875,29.748058,-95.128737,,,
2015,"BUCKEYE PARTNERS, LP",42123.48264,39.86216,-94.695103,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2015,MARATHON PIPE LINE LLC,42123.46528,38.264304,-89.02108,,,
2015,PETROLEUM FUEL AND TERMINAL COMPANY,42123.45833,39.305031,-76.557206,GASOLINE (NON-ETHANOL),,
2015,"MAGELLAN PIPELINE COMPANY, LP",42123.375,35.97974,-96.00985,GASOLINE (NON-ETHANOL),,
2015,MARATHON PIPE LINE LLC,42121.57986,38.793803,-89.082089,,,
2015,"PLAINS PIPELINE, L.P.",42121.31944,32.99376,-102.790301,,,
2015,COLONIAL PIPELINE CO,42121.31806,36.0724,-79.94037,GASOLINE (NON-ETHANOL),,
2015,COLONIAL PIPELINE CO,42120.82986,37.202167,-76.605211,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2015,ENBRIDGE STORAGE (CUSHING) L.L.C.,42119.90764,35.945098,-96.760237,,,
2015,"MAGELLAN PIPELINE COMPANY, LP",42119.77083,29.79733,-95.2787,,,
2015,PHILLIPS 66 PIPELINE LLC,42119.40625,37.761305,-97.307781,GASOLINE (NON-ETHANOL),,
2015,KINDER MORGAN WINK PIPELINE LP,42117.49653,31.8029,-103.81378,,,
2015,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",42117.42361,47.6899,-95.41192,,,
2015,ENTERPRISE CRUDE PIPELINE LLC,42117.29167,33.139575,-98.121511,,,
2015,"EXPRESS HOLDINGS (USA), LLC",42116.34722,42.864441,-106.408738,,,
2015,EXPLORER PIPELINE CO,42114.71181,37.50301661,-93.27968075,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2015,ENTERPRISE CRUDE PIPELINE LLC,42114.69444,29.748201,-95.128672,,,
2015,SUNOCO PIPELINE L.P.,42114.3125,40.318604,-76.031436,GASOLINE (NON-ETHANOL),,
2015,ENTERPRISE CRUDE PIPELINE LLC,42111.60417,32.0079,-102.2379,,,
2015,ENTERPRISE PRODUCTS OPERATING LLC,42111.28333,30.16,-92.55346,OTHER HVL,,
2015,"PLAINS PIPELINE, L.P.",42111.14583,35.019746,-119.06454,,,
2015,ENTERPRISE PRODUCTS OPERATING LLC,42110.32292,29.57863,-95.017273,OTHER HVL,,
2015,ALYESKA PIPELINE SERVICE CO,42109.34028,70.257147,-148.621973,,,
2015,EXPLORER PIPELINE CO,42109.32292,36.64234919,-94.9731575,GASOLINE (NON-ETHANOL),,
2015,"WESTERN REFINING PIPELINE, LLC",42109.25556,32.062707,-103.881937,,,
2015,COLONIAL PIPELINE CO,42106.60764,39.230426,-76.573994,GASOLINE (NON-ETHANOL),,
2015,COLONIAL PIPELINE CO,42106.51736,34.753426,-82.150528,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2015,ENTERPRISE PRODUCTS OPERATING LLC,42105.57708,29.862472,-94.905644,OTHER HVL,,
2015,SUNOCO PIPELINE L.P.,42104.62847,39.94024,-75.4799,MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),,
2015,EXPLORER PIPELINE CO,42104.5,38.264829,-91.503997,MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),,
2015,"KOCH PIPELINE COMPANY, L.P.",42104.35417,29.705369,-95.249282,OTHER HVL,,
2015,"SHELL PIPELINE CO., L.P.",42102.65972,29.6218722,-90.68983889,,,
2015,ENTERPRISE CRUDE PIPELINE LLC,42102.65972,29.610094,-95.181228,,,
2015,HARVEST PIPELINE COMPANY,42102.42361,28.4601,-98.44885,,,
2015,ENTERPRISE CRUDE PIPELINE LLC,42100.75,29.747986,-95.129617,,,
2015,JAYHAWK PIPELINE LLC,42100.68056,38.6092,-100.048101,,,
2015,"MAGELLAN PIPELINE COMPANY, LP",42100.36111,29.79064,-95.2821,,,
2015,"PLAINS PIPELINE, L.P.",42096.72431,34.333794,-98.06368,,,
2015,PHILLIPS 66 PIPELINE LLC,42095.41667,35.500176,-119.811758,,,
2015,"ONEOK NGL PIPELINE, LLC",42095.34028,36.774347,-97.756557,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,
2015,"MAGELLAN PIPELINE COMPANY, LP",42093.74444,39.37571,-95.26018,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2015,ENTERPRISE PRODUCTS OPERATING LLC,42092.84375,28.10406,-90.79237,,,
2015,COLONIAL PIPELINE CO,42091.12847,29.71897,-95.1793,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2015,SUNOCO PIPELINE L.P.,42089.41667,35.449592,-100.105372,,,
2015,SUNOCO PIPELINE L.P.,42089.37639,39.84515,-75.4202,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2015,PHILLIPS 66 PIPELINE LLC,42089.36181,29.9912,-93.990804,,,
2015,MARATHON PIPE LINE LLC,42087.44444,35.551979,-89.43181,,,
2015,WYOMING PIPELINE COMPANY,42087.35417,43.791797,-104.414824,,,
2015,"BUCKEYE PARTNERS, LP",42087.21875,40.609164,-74.239114,GASOLINE (NON-ETHANOL),,
2015,ENTERPRISE PRODUCTS OPERATING LLC,42085.6625,31.436508,-94.759262,OTHER HVL,,
2015,SUNOCO PIPELINE L.P.,42085.5,35.986205,-96.745943,,,
2015,"CCPS TRANSPORTATION, LLC",42083.57778,40.944856,-88.644669,,,
2015,MARATHON PIPE LINE LLC,42083.06944,31.648653,-90.594702,,,
2015,MARATHON PIPE LINE LLC,42081.91667,31.648653,-90.594702,,,
2015,EXXONMOBIL PIPELINE CO,42080.45833,30.006233,-90.857162,,,
2015,ENTERPRISE CRUDE PIPELINE LLC,42079.68472,29.7632,-96.14942,,,
2015,MARATHON PIPE LINE LLC,42079.63889,41.508897,-87.446008,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2015,"BUCKEYE PARTNERS, LP",42079.63681,41.532684,-83.493076,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2015,ENTERPRISE PRODUCTS OPERATING LLC,42078.88889,30.315859,-97.012587,OTHER HVL,,
2015,ROSE ROCK MIDSTREAM L.P.,42078.51042,36.0146585,-96.755643,,,
2015,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",42077.44792,47.689461,-95.409416,,,
2015,DOUBLE H,42077.42014,42.226368,-104.717467,,,
2015,COLONIAL PIPELINE CO,42076.70139,35.48374,-80.73542,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2015,"BUCKEYE PARTNERS, LP",42075.80903,41.255797,-82.397732,GASOLINE (NON-ETHANOL),,
2015,"ONEOK NGL PIPELINE, LLC",42075.60417,34.12899,-96.46764,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,
2015,"TALLGRASS PONY EXPRESS PIPELINE, LLC",42075.49792,41.828677,-104.352722,,,
2015,"MAGELLAN PIPELINE COMPANY, LP",42074.80556,31.54706,-97.03784,GASOLINE (NON-ETHANOL),,
2015,"MAGELLAN PIPELINE COMPANY, LP",42074.80556,31.54706,-97.03784,GASOLINE (NON-ETHANOL),,
2015,ENTERPRISE PRODUCTS OPERATING LLC,42073.875,29.911449,-94.009073,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2015,PHILLIPS 66 PIPELINE LLC,42073.49653,38.622839,-93.225229,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,
2015,"MAGELLAN PIPELINE COMPANY, LP",42072.67361,42.53632,-96.35816,GASOLINE (NON-ETHANOL),,
2015,"WHITE CLIFFS PIPELINE, LLC",42072.46736,37.6754,-98.44498,,,
2015,"BUCKEYE PARTNERS, LP",42071.42361,41.299079,-87.744857,GASOLINE (NON-ETHANOL),,
2015,KINDER MORGAN WINK PIPELINE LP,42071.27014,32.475,-101.663676,,,
2015,BELLE FOURCHE PIPELINE CO,42069.35764,47.582544,-103.602865,,,
2015,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",42068.63542,46.359919,-89.506797,,,
2015,"PLAINS PIPELINE, L.P.",42067.875,35.47321,-119.74096,,,
2015,EXXONMOBIL PIPELINE CO,42067.22917,29.646875,-96.518653,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2015,ENTERPRISE CRUDE PIPELINE LLC,42066.39583,32.018203,-102.025425,,,
2015,ENTERPRISE PRODUCTS OPERATING LLC,42065.76042,34.84676,-92.09123,OTHER HVL,,
2015,EXXONMOBIL OIL CORP - WEST COAST,42065.60417,33.734846,-118.272297,OTHER,,
2015,PHILLIPS 66 PIPELINE LLC,42065.5,40.136819,-104.509592,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,
2015,SUNOCO PIPELINE L.P.,42065.45833,39.89486,-75.26061,,,
2015,ENTERPRISE PRODUCTS OPERATING LLC,42065.43403,30.18156,-90.9603,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,
2015,PHILLIPS 66 PIPELINE LLC,42065.38542,32.407275,-102.884611,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,
2015,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",42065.33333,46.688674,-92.055463,,,
2015,"BUCKEYE PARTNERS, LP",42064.81111,40.608328,-74.240044,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2015,SUNOCO PIPELINE L.P.,42064.75,39.84512,-75.420378,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2015,KINDER MORGAN CO2 CO. LP,42062.71875,32.757835,-100.960956,,,
2015,ENTERPRISE CRUDE PIPELINE LLC,42062.65278,31.43284,-102.43828,,,
2015,ENBRIDGE STORAGE (CUSHING) L.L.C.,42062.49028,35.93444,-96.752126,,,
2015,COLONIAL PIPELINE CO,42062.29167,30.71116,-91.28204,GASOLINE (NON-ETHANOL),,
2015,KINDER MORGAN COCHIN LLC,42062.28472,46.370782,-97.467557,OTHER,,
2015,WEST TEXAS GULF PIPELINE CO,42060.00208,31.88918,-96.63953,,,
2015,"PLAINS PIPELINE, L.P.",42059.49653,32.01202,-102.01668,,,
2015,"SFPP, LP",42058.47569,38.845635,-122.232341,GASOLINE (NON-ETHANOL),,
2015,WYOMING PIPELINE COMPANY,42058.38889,43.791797,-104.414824,,,
2015,PHILLIPS 66 PIPELINE LLC,42057.34514,29.991413,-93.987564,,,
2015,ENTERPRISE CRUDE PIPELINE LLC,42056.78125,35.948453,-96.762003,,,
2015,"PLAINS PIPELINE, L.P.",42056.43542,32.08076,-103.17807,,,
2015,ENBRIDGE STORAGE (CUSHING) L.L.C.,42055.58819,35.936355,-96.750348,,,
2015,MOTIVA ENTERPRISE LLC,42053.45833,29.858881,-93.956656,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2015,MARATHON PIPE LINE LLC,42052.67708,38.17264002,-85.84931981,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2015,"BUCKEYE PARTNERS, LP",42052.625,40.535033,-74.260967,GASOLINE (NON-ETHANOL),,
2015,"PLAINS PIPELINE, L.P.",42051.36806,35.01937,-119.06305,,,
2015,"MAGELLAN PIPELINE COMPANY, LP",42048.76042,32.16315,-97.00595,GASOLINE (NON-ETHANOL),,
2015,ROSE ROCK MIDSTREAM L.P.,42047.47778,38.1021533,-99.00453106,,,
2015,WILLIAMS FIELD SERVICES,42046.76667,40.262706,-80.264106,OTHER HVL,,
2015,ENTERPRISE CRUDE PIPELINE LLC,42046.69792,32.023108,-102.012261,,,
2015,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",42045.63542,41.090482,-88.298295,,,
2015,PHILLIPS 66 PIPELINE LLC,42041.5,39.763568,-104.826857,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,
2015,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",42040.49653,32.465709,-103.57379,,,
2015,"SHELL PIPELINE CO., L.P.",42039.59375,29.7177027,-95.1871166,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2015,INLAND CORPORATION,42038.61458,40.70945,-84.1314,GASOLINE (NON-ETHANOL),,
2015,"MAGELLAN AMMONIA PIPELINE, L.P.",42038.36597,36.81045,-97.8319,ANHYDROUS AMMONIA,,
2015,"WESTERN REFINING PIPELINE, LLC",42037.55833,35.73235,-107.747355,,,
2015,WYOMING PIPELINE COMPANY,42037.50347,43.791797,-104.414824,,,
2015,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",42037.45486,47.325278,-93.764167,,,
2015,"MAGELLAN PIPELINE COMPANY, LP",42036.4375,39.1393,-94.60325,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2015,ENTERPRISE CRUDE PIPELINE LLC,42036.08333,31.899645,-102.638756,,,
2015,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",42035.04167,41.51458,-87.45134,,,
2015,"JP ENERGY MARKETING, LLC",42034.41319,33.947489,-97.021931,,,
2015,WEST TEXAS GULF PIPELINE CO,42034.29167,32.52944,-100.83055,,,
2015,COLONIAL PIPELINE CO,42034.29167,30.71105,-91.28417,GASOLINE (NON-ETHANOL),,
2015,MARATHON PIPE LINE LLC,42033.625,41.511142,-87.445436,GASOLINE (NON-ETHANOL),,
2015,"BUCKEYE PARTNERS, LP",42031.24306,40.6017,-74.260967,GASOLINE (NON-ETHANOL),,
2015,ENTERPRISE PRODUCTS OPERATING LLC,42030.51389,36.232606,-107.54596,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,
2015,"KINDER MORGAN LIQUID TERMINALS, LLC",42030.50694,29.72979,-95.22212,GASOLINE (NON-ETHANOL),,
2015,"GENESIS PIPELINE USA, L.P.",42030.48125,30.548063,-91.193891,,,
2015,ENTERPRISE PRODUCTS OPERATING LLC,42030.40139,40.366817,-80.584594,OTHER HVL,,
2015,HARVEST PIPELINE COMPANY,42029.64444,29.419868,-89.515921,,,
2015,ENTERPRISE PRODUCTS OPERATING LLC,42028.53125,30.566736,-97.621066,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,
2015,BUTTE PIPELINE CO,42027.27083,46.39053,-104.45044,,,
2015,"PLAINS PIPELINE, L.P.",42026.375,31.136282,-102.189062,,,
2015,ENTERPRISE CRUDE PIPELINE LLC,42026.30208,29.952065,-96.861438,,,
2015,ASIG - HONOLULU,42025.52083,21.31774,-157.89055,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2015,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",42025.27639,46.68904,-92.06135,,,
2015,"PLAINS MARKETING, L.P.",42024.59375,35.936677,-96.745218,,,
2015,"ONEOK NGL PIPELINE, LLC",42024.52361,35.31111,-97.00602,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,
2015,COLONIAL PIPELINE CO,42024.42708,39.849005,-75.502586,GASOLINE (NON-ETHANOL),,
2015,ENTERPRISE CRUDE PIPELINE LLC,42024.27083,29.470028,-96.626722,,,
2015,EXXONMOBIL PIPELINE CO,42023.5,29.617889,-96.350778,MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),,
2015,CALNEV PIPELINE CO,42023.48611,34.183191,-117.365394,MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),,
2015,MARATHON PIPE LINE LLC,42023.3125,30.01177,-90.857704,,,
2015,NORTH DAKOTA PIPELINE COMPANY LLC,42021.64444,48.014962,-98.010309,,,
2015,BRIDGER PIPELINE LLC,42021.42708,47.03163,-104.77022,,,
2015,"CRIMSON GULF, LLC",42020.41806,29.310878,-89.296158,,,
2015,ENTERPRISE CRUDE PIPELINE LLC,42020.40972,31.899645,-102.638756,,,
2015,ENTERPRISE CRUDE PIPELINE LLC,42019.64097,34.001474,-98.812338,,,
2015,"KOCH PIPELINE COMPANY, L.P.",42019.60069,45.698007,-93.996983,,,
2015,"ONEOK NGL PIPELINE, LLC",42019.375,34.816479,-97.442674,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,
2015,SUNOCO PIPELINE L.P.,42018.68056,29.98266,-94.06191,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,
2015,"TALLGRASS PONY EXPRESS PIPELINE, LLC",42018.59722,40.162536,-101.529805,,,
2015,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",42017.55556,46.6885,-92.05685,,,
2015,"SFPP, LP",42016.88889,37.940135,-122.376323,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2015,ENTERPRISE PRODUCTS OPERATING LLC,42014.86458,28.885881,-96.433027,OTHER HVL,,
2015,ENBRIDGE PIPELINES (OZARK) L.L.C.,42013.34375,35.95886,-96.75335,,,
